pn,un_cc_ds,wn_cc_ds,u_pacceoc/cc_ds,w_pacceoc/cc_ds,un_s_ds,w_s_ds,un_eacr_ds,w_eacr_ds,tps
360354,70,17.5,40,10,34.28571429,8.571428571,0,0,36.07142857
360355,Not Available,Not Available,94,31.33333333,76.66666667,25.55555556,0,0,56.88888889
360359,86.66666667,21.66666667,35,8.75,73.33333333,18.33333333,0,0,48.75
360360,26.66666667,6.666666667,48,12,42.85714286,10.71428571,10,2.5,31.88095238
370001,60,15,12,3,32.85714286,8.214285714,0,0,26.21428571
370002,25,8.333333333,38,12.66666667,Not Available,Not Available,30,10,31
370004,13.33333333,3.333333333,71,17.75,76.66666667,19.16666667,30,7.5,47.75
370006,33.33333333,8.333333333,35,8.75,80,20,30,7.5,44.58333333
370008,20,5,30,7.5,47.14285714,11.78571429,0,0,24.28571429
370013,15,3.75,26,6.5,47.14285714,11.78571429,0,0,22.03571429
370014,40,10,16,4,78,19.5,0,0,33.5
370015,65,21.66666667,42,14,Not Available,Not Available,60,20,55.66666667
370016,70,17.5,39,9.75,88.33333333,22.08333333,20,5,54.33333333
370018,20,5,31,7.75,76.66666667,19.16666667,0,0,31.91666667
370019,40,10,53,13.25,63.33333333,15.83333333,50,12.5,51.58333333
370020,20,5,29,7.25,51.66666667,12.91666667,20,5,30.16666667
370022,13.33333333,3.333333333,71,17.75,70,17.5,40,10,48.58333333
370023,10,2.5,58,14.5,74,18.5,50,12.5,48
370025,20,5,12,3,65.71428571,16.42857143,0,0,24.42857143
370026,73.33333333,18.33333333,45,11.25,66,16.5,20,5,51.08333333
370028,23.33333333,5.833333333,27,6.75,35.71428571,8.928571429,0,0,21.51190476
370029,55,13.75,47,11.75,66.66666667,16.66666667,70,17.5,59.66666667
370032,46.66666667,11.66666667,12,3,70,17.5,0,0,32.16666667
370034,43.33333333,10.83333333,18,4.5,36,9,30,7.5,31.83333333
370037,16.66666667,4.166666667,44,11,42.85714286,10.71428571,0,0,25.88095238
370039,50,12.5,39,9.75,70,17.5,0,0,39.75
370047,40,10,38,9.5,26.66666667,6.666666667,0,0,26.16666667
370048,30,7.5,72,18,70,17.5,10,2.5,45.5
370049,43.33333333,10.83333333,50,12.5,50,12.5,20,5,40.83333333
370054,50,16.66666667,59,19.66666667,Not Available,Not Available,80,26.66666667,63
370056,46.66666667,11.66666667,15,3.75,41.42857143,10.35714286,30,7.5,33.27380952
370078,33.33333333,8.333333333,11,2.75,24.28571429,6.071428571,10,2.5,19.6547619
370089,46.66666667,11.66666667,15,3.75,33.33333333,8.333333333,30,7.5,31.25
370091,60,15,32,8,45.71428571,11.42857143,0,0,34.42857143
370093,43.33333333,10.83333333,11,2.75,28.57142857,7.142857143,0,0,20.72619048
370094,76.66666667,19.16666667,10,2.5,68.57142857,17.14285714,0,0,38.80952381
370097,0,0,27,6.75,67.14285714,16.78571429,10,2.5,26.03571429
370099,15,3.75,66,16.5,66.66666667,16.66666667,0,0,36.91666667
370100,15,5,18,6,Not Available,Not Available,0,0,11
370106,20,5,17,4.25,52.85714286,13.21428571,0,0,22.46428571
370113,53.33333333,13.33333333,68,17,76.66666667,19.16666667,0,0,49.5
370114,20,5,21,5.25,30,7.5,10,2.5,20.25
370149,20,5,63,15.75,64,16,20,5,41.75
370153,5,1.666666667,27,9,Not Available,Not Available,70,23.33333333,34
370156,30,10,56,18.66666667,Not Available,Not Available,50,16.66666667,45.33333333
370166,20,6.666666667,34,11.33333333,Not Available,Not Available,40,13.33333333,31.33333333
370172,Not Available,Not Available,84,28,33.33333333,11.11111111,100,33.33333333,72.44444444
370173,Not Available,Not Available,31,10.33333333,66.66666667,22.22222222,100,33.33333333,65.88888889
370178,50,12.5,37,9.25,100,25,100,25,71.75
370180,35,8.75,81,20.25,53.33333333,13.33333333,60,15,57.33333333
370190,Not Available,Not Available,90,30,50,16.66666667,30,10,56.66666667
370202,43.33333333,10.83333333,23,5.75,82.85714286,20.71428571,20,5,42.29761905
370210,Not Available,Not Available,79,26.33333333,53.33333333,17.77777778,60,20,64.11111111
370211,20,5,27,6.75,70,17.5,40,10,39.25
370215,50,12.5,99,24.75,64,16,10,2.5,55.75
370218,60,15,33,8.25,73.33333333,18.33333333,20,5,46.58333333
370227,40,10,37,9.25,53.33333333,13.33333333,100,25,57.58333333
370228,Not Available,Not Available,82,27.33333333,100,33.33333333,10,3.333333333,64
370229,50,16.66666667,37,12.33333333,Not Available,Not Available,10,3.333333333,32.33333333
370234,46.66666667,11.66666667,92,23,27.5,6.875,20,5,46.54166667
370235,75,25,66,22,Not Available,Not Available,20,6.666666667,53.66666667
370236,36.66666667,9.166666667,60,15,42,10.5,0,0,34.66666667
380001,23.33333333,5.833333333,40,10,46.66666667,11.66666667,80,20,47.5
380002,46.66666667,11.66666667,32,8,58.33333333,14.58333333,70,17.5,51.75
380004,46.66666667,11.66666667,43,10.75,32.85714286,8.214285714,50,12.5,43.13095238
380005,50,12.5,78,19.5,66.66666667,16.66666667,60,15,63.66666667
380007,20,5,22,5.5,21.42857143,5.357142857,10,2.5,18.35714286
380009,53.33333333,13.33333333,46,11.5,41.42857143,10.35714286,0,0,35.19047619
380014,46.66666667,11.66666667,32,8,45.71428571,11.42857143,20,5,36.0952381
380017,46.66666667,11.66666667,45,11.25,40,10,40,10,42.91666667
380018,43.33333333,10.83333333,28,7,40,10,40,10,37.83333333
380020,43.33333333,10.83333333,25,6.25,55.71428571,13.92857143,60,15,46.01190476
380021,50,12.5,29,7.25,40,10,40,10,39.75
380022,25,6.25,35,8.75,42,10.5,50,12.5,38
380025,40,10,38,9.5,41.42857143,10.35714286,60,15,44.85714286
380027,26.66666667,6.666666667,28,7,70,17.5,70,17.5,48.66666667
380029,50,12.5,28,7,53.33333333,13.33333333,70,17.5,50.33333333
380033,0,0,26,8.666666667,Not Available,Not Available,100,33.33333333,42
380037,10,2.5,55,13.75,50,12.5,100,25,53.75
380038,40,10,50,12.5,86,21.5,60,15,59
380040,45,11.25,51,12.75,60,15,60,15,54
380047,40,10,26,6.5,34.28571429,8.571428571,50,12.5,37.57142857
380050,26.66666667,6.666666667,25,6.25,58.33333333,14.58333333,90,22.5,50
380051,50,12.5,34,8.5,32.85714286,8.214285714,40,10,39.21428571
380052,20,5,43,10.75,82.5,20.625,20,5,41.375
380056,Not Available,Not Available,27,9,33.33333333,11.11111111,30,10,30.11111111
380060,26.66666667,6.666666667,51,12.75,77.14285714,19.28571429,80,20,58.70238095
380061,46.66666667,11.66666667,40,10,65.71428571,16.42857143,30,7.5,45.5952381
380071,60,15,66,16.5,66.66666667,16.66666667,70,17.5,65.66666667
380075,36.66666667,9.166666667,24,6,35.71428571,8.928571429,60,15,39.0952381
380082,40,10,40,10,46.66666667,11.66666667,40,10,41.66666667
380089,26.66666667,6.666666667,43,10.75,60,15,50,12.5,44.91666667
380090,33.33333333,8.333333333,29,7.25,46.66666667,11.66666667,70,17.5,44.75
380091,Not Available,Not Available,30,10,37.14285714,12.38095238,50,16.66666667,39.04761905
380102,40,10,18,4.5,32.85714286,8.214285714,60,15,37.71428571
380103,Not Available,Not Available,75,25,52,17.33333333,100,33.33333333,75.66666667
390001,40,10,16,4,34,8.5,0,0,22.5
390002,63.33333333,15.83333333,25,6.25,44,11,0,0,33.08333333
390003,15,3.75,45,11.25,66.66666667,16.66666667,70,17.5,49.16666667
390004,53.33333333,13.33333333,25,6.25,17.14285714,4.285714286,0,0,23.86904762
390006,43.33333333,10.83333333,30,7.5,32.85714286,8.214285714,0,0,26.54761905
